Attack ID,Timestamp,Source IP,Destination IP,Attack Type,Protocol Used,Port Number,Malware Used,Payload Size (KB),Country of Origin,Target Organization,Response Time (ms),Attack Severity,Success Status,Data Compromised (MB),Firewall Status,User Credentials Leaked,Ransom Demand ($),Remediation Applied,Attack Source Category
c5eaba7c,07:56.8,178.234.20.16,56.65.129.218,MITM Attack,SMTP,22813,Mirai,224.96,Russia,GovSecure,3022,Medium,No,0,Yes,0,0,IP Ban,State-Sponsored
21e74510,04:56.8,246.237.42.230,4.45.72.16,DDoS,FTP,54214,WannaCry,443.69,Germany,GovSecure,2903,Low,Yes,199.59,Yes,393,0,IP Ban,State-Sponsored
ab00cccd,21:56.8,93.68.3.139,93.17.231.170,Malware Injection,SSH,56047,TrickBot,400.29,Brazil,FinanceTrust,2465,Low,Yes,135.56,Yes,775,0,Data Recovery,Individual Hacker
00b9d608,41:56.8,136.240.206.211,18.216.220.197,Brute Force,UDP,27365,SpyEye,151.77,Russia,EduCare,701,Medium,Yes,197.89,Yes,473,0,Data Recovery,Botnet
81a6db2e,44:56.8,233.120.210.118,98.241.68.41,MITM Attack,FTP,49667,Trojan.Win32,482.88,China,Bank Corp,132,High,Yes,197.19,Yes,737,0,Data Recovery,Individual Hacker
c7afbd46,35:56.8,16.98.99.184,204.42.159.149,XSS,ICMP,54361,Mirai,369.18,UK,Bank Corp,543,Medium,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
8eb39542,28:56.8,168.25.178.205,177.130.181.119,SQL Injection,HTTP,65315,,367.89,Brazil,FinanceTrust,3561,High,No,0,No,0,0,IP Ban,Insider Threat
db76bb61,58:56.8,207.167.93.185,86.230.36.183,XSS,HTTPS,29458,SpyEye,435.33,Brazil,GovSecure,1348,Medium,Yes,168.71,Yes,236,0,Alert Sent,State-Sponsored
5201c5e3,30:56.8,12.125.248.189,176.60.141.15,MITM Attack,SMTP,11081,SpyEye,131.17,North Korea,GovSecure,3511,Medium,Yes,189,No,829,0,IP Ban,Insider Threat
8e7c9ee5,05:56.8,39.60.122.180,167.89.94.11,Malware Injection,SMTP,54450,Trojan.Win32,204.35,India,Tech Solutions,868,High,No,0,No,0,0,Firewall Upgrade,State-Sponsored
7b71a928,41:56.8,255.159.210.242,46.57.241.239,SQL Injection,HTTPS,59839,Mirai,442.81,Russia,GovSecure,2859,Low,Yes,132,Yes,863,0,Alert Sent,Insider Threat
4aa11891,41:56.8,184.52.156.164,114.252.188.198,MITM Attack,TCP,16521,Mirai,293.28,Russia,FinanceTrust,2235,Low,Yes,184.64,No,697,0,Firewall Upgrade,Insider Threat
181b948e,38:56.8,24.146.114.221,120.51.104.121,Brute Force,HTTPS,30760,,270.89,UK,FinanceTrust,3118,Critical,No,0,No,0,0,Alert Sent,Botnet
165c831e,53:56.8,12.176.85.227,182.227.187.206,MITM Attack,HTTPS,33789,Trojan.Win32,88.23,Russia,FinanceTrust,3220,Low,No,0,Yes,0,0,Patch Update,Individual Hacker
f4f44ed1,59:56.8,59.178.52.227,162.24.147.43,MITM Attack,HTTPS,49295,TrickBot,338.67,Russia,HealthNet,2751,Medium,Yes,19.03,No,620,0,Alert Sent,Insider Threat
19379349,43:56.8,101.136.244.146,175.68.199.59,Phishing,UDP,591,Trojan.Win32,289.32,North Korea,FinanceTrust,1724,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
87e41b4f,41:56.8,205.192.181.131,14.128.5.116,MITM Attack,FTP,58447,WannaCry,165.05,Iran,RetailMart,3790,Critical,Yes,171.22,Yes,525,0,Firewall Upgrade,State-Sponsored
dc75fcfa,13:56.8,214.97.69.124,77.22.105.136,Brute Force,SMTP,64670,Mirai,180.9,Germany,EduCare,1357,Critical,No,0,Yes,0,0,Data Recovery,State-Sponsored
79255adf,30:56.8,143.104.234.237,33.125.208.24,SQL Injection,UDP,23412,Mirai,276.26,Russia,HealthNet,4754,Critical,Yes,24.6,No,687,0,Data Recovery,Botnet
6a59415b,22:56.8,88.177.1.23,214.113.116.71,DDoS,HTTPS,55666,Ransom.Locky,14.74,Germany,HealthNet,3237,Critical,Yes,72.1,Yes,996,0,IP Ban,State-Sponsored
22f4f40e,23:56.8,126.136.237.182,42.211.146.143,MITM Attack,HTTPS,40081,Emotet,156.95,UK,EduCare,3933,Medium,No,0,Yes,0,0,Patch Update,Individual Hacker
d24f38d3,31:56.8,91.253.139.79,104.1.196.68,Malware Injection,FTP,37759,SpyEye,301.94,North Korea,GovSecure,2476,Low,Yes,66.64,No,656,0,IP Ban,Botnet
0d866666,14:56.8,46.6.232.152,103.125.80.212,XSS,FTP,19767,Trojan.Win32,403.47,China,RetailMart,3108,High,No,0,Yes,0,0,Firewall Upgrade,Individual Hacker
05e53ace,56:56.8,171.14.170.235,98.151.244.171,Ransomware,HTTPS,20296,Zeus,241.2,Brazil,Bank Corp,2689,Medium,No,0,Yes,0,42654.76,Patch Update,Botnet
61f319f2,34:56.8,115.166.37.9,214.84.10.72,Brute Force,HTTPS,64816,Trojan.Win32,188.8,North Korea,Bank Corp,4687,Low,No,0,Yes,0,0,Firewall Upgrade,Botnet
d8e9abca,42:56.8,75.7.251.248,98.38.44.232,Ransomware,TCP,9949,Trojan.Win32,184.09,UK,GovSecure,626,Critical,Yes,31.55,No,832,236256.72,Data Recovery,State-Sponsored
b8188498,23:56.8,187.170.7.14,6.198.30.192,Phishing,HTTPS,36295,Ransom.Locky,51.2,Russia,HealthNet,4835,Low,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
3009a991,55:56.8,204.73.108.211,8.139.244.122,Ransomware,HTTPS,54111,Trojan.Win32,498.44,Germany,GovSecure,3711,High,Yes,146.29,No,31,671887.62,Data Recovery,Individual Hacker
b4cfe465,01:56.8,133.48.159.172,235.120.69.128,MITM Attack,SMTP,59611,Emotet,87.53,Russia,Bank Corp,1377,High,Yes,109.37,Yes,524,0,Firewall Upgrade,Individual Hacker
71143af8,07:56.8,229.176.183.242,198.69.200.176,Phishing,UDP,51369,Trojan.Win32,431.52,Germany,Bank Corp,4050,Critical,No,0,No,0,0,IP Ban,Individual Hacker
d4514f50,25:56.8,8.141.118.69,212.84.186.23,SQL Injection,TCP,16988,Mirai,441.17,Iran,Bank Corp,2057,Critical,No,0,No,0,0,Alert Sent,Individual Hacker
b1bccba2,30:56.8,116.127.197.85,134.232.192.129,XSS,FTP,12011,SpyEye,295.88,Germany,RetailMart,1670,Critical,No,0,No,0,0,Alert Sent,Individual Hacker
79e3548a,57:56.8,107.128.241.67,211.141.247.220,Brute Force,UDP,8793,SpyEye,73.13,North Korea,RetailMart,2313,High,Yes,184.94,Yes,344,0,Patch Update,State-Sponsored
bca522b8,58:56.8,53.95.66.219,96.146.157.158,SQL Injection,SSH,53496,WannaCry,202.78,North Korea,RetailMart,355,Medium,No,0,No,0,0,Firewall Upgrade,Botnet
730e1d6b,31:56.8,62.65.116.230,255.45.44.103,DDoS,UDP,59504,TrickBot,230.47,USA,Bank Corp,2425,Medium,No,0,No,0,0,Alert Sent,State-Sponsored
76d50e25,41:56.8,233.206.233.36,125.199.175.114,SQL Injection,SMTP,21986,TrickBot,414.16,Brazil,RetailMart,1625,Low,No,0,Yes,0,0,Alert Sent,Insider Threat
58be3fe0,25:56.8,169.55.79.193,90.17.85.205,Malware Injection,FTP,15427,Emotet,448.35,India,HealthNet,1647,Low,Yes,23.78,No,94,0,Firewall Upgrade,State-Sponsored
3560a282,35:56.8,230.99.160.31,230.48.197.85,Ransomware,UDP,57491,Zeus,338.28,Iran,RetailMart,4590,Medium,Yes,84.94,No,131,251030.78,Firewall Upgrade,Individual Hacker
2df33bb0,39:56.8,123.109.15.19,202.179.120.96,SQL Injection,HTTP,18692,,30.29,Germany,FinanceTrust,4577,Low,Yes,190.32,No,221,0,IP Ban,Insider Threat
26ad7860,54:56.8,65.9.216.166,28.186.135.76,Brute Force,TCP,12271,SpyEye,403.87,Russia,HealthNet,4262,Medium,No,0,No,0,0,IP Ban,Insider Threat
df1c0d73,19:56.8,105.8.156.11,114.55.211.52,SQL Injection,SMTP,6027,TrickBot,324.58,India,Bank Corp,1386,Low,Yes,167.04,No,570,0,IP Ban,Botnet
4b865edf,52:56.8,95.74.161.150,171.252.255.190,Malware Injection,HTTPS,7265,TrickBot,126.2,USA,Tech Solutions,2571,Medium,No,0,No,0,0,Firewall Upgrade,State-Sponsored
862e99d9,05:56.8,65.225.134.53,5.122.139.123,Malware Injection,TCP,59883,SpyEye,443.18,UK,Bank Corp,3432,Medium,Yes,87.92,No,257,0,IP Ban,Botnet
6484657a,29:56.8,200.146.43.32,61.214.123.195,SQL Injection,FTP,42090,Trojan.Win32,464.34,Iran,HealthNet,794,Critical,No,0,No,0,0,Firewall Upgrade,Botnet
59024c3a,27:56.8,16.174.228.199,54.197.225.230,Ransomware,TCP,50616,SpyEye,264.91,India,GovSecure,2993,Critical,No,0,No,0,618988.67,Firewall Upgrade,Botnet
18af3250,44:56.8,193.140.153.44,28.140.164.244,MITM Attack,TCP,14027,TrickBot,118.04,Iran,Bank Corp,115,Medium,Yes,100.67,Yes,601,0,Data Recovery,State-Sponsored
cfe179bc,43:56.8,237.121.190.107,183.125.134.189,Ransomware,UDP,31962,WannaCry,225.02,Russia,Bank Corp,3354,Critical,Yes,85.84,Yes,156,468014.79,Alert Sent,State-Sponsored
ed080066,22:56.8,219.9.235.186,105.47.168.64,DDoS,HTTPS,10975,Mirai,441.52,USA,FinanceTrust,2418,Critical,No,0,No,0,0,Firewall Upgrade,State-Sponsored
2a0d6b69,04:56.8,180.2.148.103,19.232.137.191,Brute Force,ICMP,51305,Zeus,147.96,North Korea,FinanceTrust,4487,High,Yes,9.32,Yes,580,0,Firewall Upgrade,State-Sponsored
2c52648e,14:56.8,76.168.105.90,231.146.16.164,XSS,SMTP,36653,Zeus,381.71,Brazil,EduCare,4669,Low,No,0,Yes,0,0,Alert Sent,Insider Threat
fd6151ba,18:56.8,139.111.31.47,46.23.90.155,Brute Force,SSH,44272,Mirai,134.87,UK,Tech Solutions,3549,High,No,0,No,0,0,Firewall Upgrade,Individual Hacker
c3a5946d,11:56.8,188.163.95.114,138.130.124.72,Brute Force,TCP,46082,SpyEye,293.26,Germany,HealthNet,4727,Medium,No,0,No,0,0,Patch Update,State-Sponsored
9a94db15,58:56.8,106.155.70.67,140.158.177.178,Brute Force,HTTP,43325,,225.05,Brazil,RetailMart,3747,Critical,Yes,82.37,Yes,423,0,Patch Update,Insider Threat
66c0e3ce,57:56.8,121.195.156.240,170.60.120.57,SQL Injection,ICMP,43368,Mirai,400.53,Germany,HealthNet,2136,Critical,No,0,Yes,0,0,Alert Sent,Insider Threat
83ab1745,30:56.8,184.86.238.61,136.94.140.193,Malware Injection,SSH,18667,WannaCry,166.08,Brazil,HealthNet,329,Critical,Yes,10.84,No,548,0,Alert Sent,Botnet
1fbe03d3,48:56.8,179.231.2.178,40.222.21.176,Brute Force,HTTPS,10284,WannaCry,340.95,Russia,Bank Corp,806,High,No,0,Yes,0,0,Data Recovery,Individual Hacker
2fae0e92,51:56.8,176.40.175.69,232.105.248.116,Brute Force,SMTP,63899,Ransom.Locky,439.22,USA,Bank Corp,2927,High,No,0,Yes,0,0,Patch Update,Insider Threat
b43f180b,06:56.8,126.58.245.113,136.103.151.81,Phishing,SMTP,40853,Mirai,102.03,USA,RetailMart,3583,Low,Yes,183.03,Yes,107,0,Firewall Upgrade,State-Sponsored
e7d7f5a7,15:56.8,109.49.203.73,241.66.217.87,XSS,TCP,25418,WannaCry,228.24,Brazil,RetailMart,2225,High,Yes,165.27,No,660,0,IP Ban,Individual Hacker
6372da5f,38:56.8,74.101.211.232,10.232.109.184,Malware Injection,TCP,50334,Zeus,489.04,Germany,FinanceTrust,4765,Critical,No,0,No,0,0,Firewall Upgrade,Botnet
c88a3928,19:56.8,35.142.244.221,224.140.62.91,XSS,TCP,49925,,363.1,Germany,GovSecure,805,High,No,0,No,0,0,Data Recovery,Insider Threat
0f148465,09:56.8,34.210.48.149,116.56.222.73,XSS,UDP,140,Emotet,67.17,North Korea,RetailMart,2903,Low,Yes,106.16,Yes,86,0,Patch Update,Individual Hacker
83efc4b8,45:56.8,156.150.172.247,249.86.21.58,Ransomware,TCP,40908,WannaCry,259.63,UK,GovSecure,4019,Critical,No,0,Yes,0,139843.62,Data Recovery,State-Sponsored
e8377cc9,58:56.8,132.211.35.92,177.64.161.172,SQL Injection,HTTPS,2670,Emotet,350.68,Germany,HealthNet,4076,Critical,No,0,No,0,0,IP Ban,Individual Hacker
47f20f58,22:56.8,32.122.122.197,107.199.80.57,Malware Injection,HTTPS,24228,Trojan.Win32,255.38,Brazil,GovSecure,2513,Low,Yes,58.64,Yes,411,0,Data Recovery,State-Sponsored
f92a125e,58:56.8,166.34.209.36,156.129.159.22,Ransomware,HTTPS,10272,WannaCry,476.92,China,FinanceTrust,360,Critical,No,0,No,0,754780.38,Data Recovery,Insider Threat
6c7c1014,12:56.8,119.81.188.120,15.95.141.163,SQL Injection,SMTP,43976,Mirai,109.15,India,FinanceTrust,4996,High,Yes,26.57,Yes,765,0,Data Recovery,State-Sponsored
3c57294e,10:56.8,39.203.183.8,167.156.127.247,Brute Force,HTTP,31872,Trojan.Win32,296.3,China,RetailMart,2813,Medium,No,0,No,0,0,Alert Sent,State-Sponsored
72eede85,24:56.8,102.59.195.208,96.159.55.120,SQL Injection,UDP,61663,TrickBot,101.13,USA,GovSecure,2334,Low,No,0,No,0,0,Alert Sent,Individual Hacker
79a0f4cb,16:56.8,136.48.127.74,135.192.83.68,Phishing,SSH,11018,Ransom.Locky,53.75,Brazil,Tech Solutions,2034,Low,Yes,64.88,Yes,439,0,Firewall Upgrade,Individual Hacker
618f9b8f,13:56.8,180.105.199.105,44.63.45.74,XSS,TCP,28982,Emotet,305.91,USA,EduCare,2633,Critical,Yes,59.76,No,488,0,Firewall Upgrade,Botnet
ed902212,11:56.8,12.219.76.62,66.200.238.74,SQL Injection,HTTP,330,SpyEye,167.68,North Korea,Tech Solutions,2480,Critical,Yes,40.79,No,64,0,Firewall Upgrade,Insider Threat
43e313f3,05:56.8,240.123.87.228,16.218.94.146,Phishing,SSH,20903,Mirai,388.13,Brazil,EduCare,278,High,Yes,123.07,No,364,0,Alert Sent,Botnet
5ad72bfb,25:56.8,185.222.61.249,73.56.30.246,MITM Attack,UDP,60312,WannaCry,402.36,Germany,RetailMart,975,Medium,No,0,No,0,0,Alert Sent,Insider Threat
5.85E+09,59:56.8,105.157.11.118,85.189.100.168,Phishing,FTP,3321,TrickBot,300.26,Russia,Bank Corp,3713,High,No,0,Yes,0,0,Data Recovery,State-Sponsored
60f609b1,03:56.8,199.103.253.28,229.86.253.6,Ransomware,TCP,47287,WannaCry,319.97,China,Bank Corp,1260,Critical,No,0,Yes,0,25850.72,Patch Update,State-Sponsored
0e8411ab,00:56.8,45.120.119.5,166.75.76.11,MITM Attack,SMTP,9700,SpyEye,318.94,Iran,GovSecure,2839,Medium,Yes,45.44,Yes,274,0,Alert Sent,Insider Threat
1f848c22,18:56.8,108.167.202.101,18.251.178.188,Phishing,SSH,59602,Emotet,370.35,Russia,EduCare,3683,Medium,No,0,Yes,0,0,IP Ban,Insider Threat
0662eea7,58:56.8,46.120.76.31,60.130.44.35,Phishing,HTTP,36553,Emotet,484.04,India,EduCare,4113,Low,No,0,Yes,0,0,Data Recovery,Individual Hacker
173d9463,09:56.8,72.22.39.82,163.215.51.56,Phishing,SSH,30844,WannaCry,304.95,India,FinanceTrust,3180,Medium,Yes,20.54,No,241,0,Alert Sent,Individual Hacker
955a979f,23:56.8,44.19.118.156,59.234.52.50,DDoS,ICMP,22622,Ransom.Locky,403.05,Brazil,HealthNet,3675,Medium,Yes,34.65,No,257,0,Patch Update,Botnet
82567147,18:56.8,190.5.230.172,210.40.106.63,Ransomware,FTP,16477,SpyEye,332.55,Brazil,HealthNet,3844,Critical,No,0,Yes,0,758692.75,Patch Update,Insider Threat
e2c3f469,47:56.8,45.127.179.103,203.200.227.226,Phishing,HTTPS,62105,SpyEye,493.93,Russia,Bank Corp,3166,Low,Yes,50.56,Yes,362,0,Patch Update,Botnet
c0669ff2,21:56.8,84.67.109.67,197.167.17.36,Brute Force,HTTPS,19005,Zeus,259.57,India,Tech Solutions,4540,High,No,0,Yes,0,0,Patch Update,State-Sponsored
0ec2db27,32:56.8,119.228.185.196,198.208.153.166,Ransomware,UDP,45773,Ransom.Locky,356,USA,Bank Corp,296,Low,No,0,Yes,0,131276.4,Firewall Upgrade,Botnet
e9b4c539,31:56.8,170.161.201.84,100.114.248.222,MITM Attack,SSH,43594,Mirai,93.18,China,Bank Corp,38,Low,Yes,28.82,Yes,735,0,Alert Sent,Individual Hacker
960287ae,56:56.8,56.58.16.235,125.93.68.30,Brute Force,SMTP,17720,Ransom.Locky,369.86,China,Tech Solutions,2202,Medium,Yes,51.65,No,50,0,IP Ban,Insider Threat
2df659bd,27:56.8,95.21.22.38,206.5.3.137,Brute Force,SSH,55733,Mirai,293.82,Russia,EduCare,3494,Low,No,0,No,0,0,Alert Sent,Individual Hacker
9779612c,57:56.8,108.166.135.117,96.105.28.255,XSS,HTTP,51469,,72.96,Brazil,HealthNet,2369,Low,No,0,Yes,0,0,Firewall Upgrade,State-Sponsored
b863d59e,06:56.8,71.240.116.77,72.36.53.147,XSS,UDP,24347,,77.47,Russia,RetailMart,1738,Critical,No,0,No,0,0,Firewall Upgrade,State-Sponsored
e2546f26,09:56.8,2.87.128.182,41.128.139.104,Phishing,UDP,52271,Mirai,9.66,India,GovSecure,241,Low,Yes,162.45,Yes,118,0,Firewall Upgrade,Insider Threat
2e48e252,39:56.8,119.53.124.224,121.44.4.15,Malware Injection,HTTPS,52704,Emotet,351.16,India,Bank Corp,4712,Critical,Yes,26.06,No,137,0,Patch Update,Individual Hacker
63bf9390,59:56.8,226.227.233.48,193.48.171.61,Ransomware,SSH,51267,Ransom.Locky,261.7,India,Bank Corp,3563,Critical,Yes,119.13,Yes,949,372174.68,Alert Sent,State-Sponsored
b5a351f6,11:56.8,85.31.215.45,86.255.50.249,Malware Injection,SMTP,64924,SpyEye,491.6,India,RetailMart,744,High,No,0,No,0,0,Patch Update,Insider Threat
c8ac4fa2,29:56.8,15.217.103.197,125.147.224.219,XSS,ICMP,1463,TrickBot,118.48,Germany,Tech Solutions,2590,High,No,0,No,0,0,Data Recovery,Individual Hacker
02dfefd4,05:56.8,230.222.230.90,177.248.115.194,MITM Attack,FTP,27857,,167.35,Iran,Tech Solutions,4016,Critical,No,0,Yes,0,0,Data Recovery,State-Sponsored
44d23f37,14:56.8,43.132.180.191,112.247.243.101,Ransomware,TCP,17988,Mirai,274.21,Germany,RetailMart,4092,Medium,No,0,Yes,0,766527.97,Data Recovery,State-Sponsored
c270f102,57:56.8,105.105.55.106,222.200.139.113,XSS,TCP,54056,Mirai,255.68,China,FinanceTrust,1913,High,No,0,No,0,0,Data Recovery,Individual Hacker
671d0a0f,03:56.8,154.178.4.77,82.42.127.213,Malware Injection,ICMP,18237,WannaCry,56.86,Iran,Bank Corp,1525,Medium,No,0,Yes,0,0,Firewall Upgrade,Botnet
ada0f823,11:56.8,241.65.174.108,111.109.132.240,MITM Attack,ICMP,21760,WannaCry,458.77,Iran,FinanceTrust,4746,Low,Yes,141.71,Yes,287,0,Patch Update,State-Sponsored
812b674f,38:56.8,254.254.174.10,14.237.143.96,DDoS,SMTP,11589,Ransom.Locky,406.22,USA,GovSecure,367,Low,No,0,Yes,0,0,Data Recovery,Botnet
41e93267,37:56.8,66.12.221.27,82.231.141.62,XSS,ICMP,25837,SpyEye,264.73,China,HealthNet,304,High,Yes,106.17,No,970,0,Patch Update,Botnet
584459d1,52:56.8,48.245.156.58,43.179.82.244,Phishing,UDP,39,WannaCry,11.72,UK,RetailMart,3772,High,Yes,118.54,Yes,393,0,Data Recovery,Botnet
bbabe9dd,00:56.8,157.41.202.119,228.195.73.11,Malware Injection,ICMP,2775,WannaCry,391.25,UK,EduCare,4545,Critical,No,0,No,0,0,Patch Update,Insider Threat
40d56455,49:56.8,148.74.59.21,50.206.17.147,MITM Attack,UDP,7982,SpyEye,495.2,Germany,HealthNet,3131,Critical,No,0,No,0,0,IP Ban,State-Sponsored
976fa6a2,37:56.8,244.149.125.159,136.24.152.130,XSS,HTTP,41356,TrickBot,180.02,Iran,Tech Solutions,4475,Critical,No,0,Yes,0,0,Patch Update,State-Sponsored
df989212,20:56.8,241.128.161.59,230.105.21.221,SQL Injection,FTP,38710,TrickBot,30.54,Russia,FinanceTrust,4294,High,Yes,93.9,No,226,0,Firewall Upgrade,Botnet
6415df24,12:56.8,17.201.167.47,242.52.88.222,DDoS,SMTP,27108,Ransom.Locky,259.99,China,RetailMart,381,Low,No,0,Yes,0,0,Alert Sent,Individual Hacker
042147d3,40:56.8,216.202.107.38,2.254.104.43,Malware Injection,SSH,22660,WannaCry,456.14,USA,Tech Solutions,311,Critical,No,0,No,0,0,Firewall Upgrade,Botnet
a9231607,12:56.8,175.3.152.238,162.7.63.205,Phishing,SMTP,56970,Mirai,296.32,North Korea,GovSecure,2048,Critical,Yes,90.39,No,735,0,IP Ban,Insider Threat
d717e09b,32:56.8,124.156.196.64,68.252.59.5,Malware Injection,HTTPS,982,,54.14,Germany,Tech Solutions,4023,Low,Yes,148.28,No,394,0,IP Ban,Individual Hacker
e17c913c,28:56.8,82.220.177.189,123.117.243.146,MITM Attack,TCP,14033,Trojan.Win32,62.88,North Korea,Bank Corp,1943,Medium,Yes,48.67,Yes,756,0,Alert Sent,State-Sponsored
91d83e71,31:56.8,142.244.145.14,44.69.243.134,Brute Force,TCP,63901,Ransom.Locky,286.62,Germany,FinanceTrust,118,Critical,Yes,41.8,No,883,0,Alert Sent,Botnet
a3504bc1,03:56.8,31.229.162.173,37.148.55.243,MITM Attack,UDP,29273,Mirai,41.12,Brazil,GovSecure,1821,Critical,Yes,113.25,No,103,0,Firewall Upgrade,Insider Threat
c4c5b876,15:56.8,139.96.215.169,111.225.152.202,Malware Injection,FTP,50067,TrickBot,302.96,China,RetailMart,781,Low,No,0,Yes,0,0,Alert Sent,Individual Hacker
14510204,11:56.8,183.42.115.73,63.200.194.131,Ransomware,HTTP,9931,Zeus,270.74,Russia,FinanceTrust,3636,Critical,Yes,16.26,Yes,486,50168.56,Patch Update,State-Sponsored
dcd65ac8,07:56.8,39.214.43.111,101.235.29.190,DDoS,SMTP,54595,Mirai,445.12,USA,GovSecure,2138,Low,No,0,Yes,0,0,IP Ban,State-Sponsored
993695b1,19:56.8,199.50.1.110,222.189.128.103,XSS,FTP,63468,SpyEye,368.6,North Korea,Bank Corp,1313,Critical,No,0,Yes,0,0,IP Ban,Botnet
06b3445e,17:56.8,110.241.216.81,7.193.220.100,DDoS,ICMP,61873,Mirai,469.2,Brazil,HealthNet,292,Medium,No,0,Yes,0,0,Alert Sent,Botnet
962847b0,29:56.8,121.11.255.133,12.194.42.67,MITM Attack,SMTP,24989,WannaCry,180.36,USA,HealthNet,48,Low,Yes,41.77,Yes,471,0,IP Ban,Insider Threat
a8d7cfe0,46:56.8,205.34.240.68,123.4.209.63,Malware Injection,ICMP,50882,Emotet,44.2,USA,RetailMart,1324,Medium,No,0,No,0,0,Data Recovery,Insider Threat
dbade37b,22:56.8,137.13.137.10,159.216.1.229,SQL Injection,SSH,56458,SpyEye,154.31,USA,RetailMart,3078,Low,No,0,No,0,0,Data Recovery,Insider Threat
6e9a9651,28:56.8,120.255.185.57,75.75.1.162,Phishing,ICMP,29550,Mirai,338.62,Brazil,FinanceTrust,411,Low,Yes,63.21,No,337,0,Firewall Upgrade,Insider Threat
41781cde,01:56.8,142.135.14.176,166.45.218.123,SQL Injection,SSH,48275,,425.71,Germany,RetailMart,3692,Low,Yes,142.39,No,51,0,IP Ban,State-Sponsored
68f33210,12:56.8,196.58.183.205,254.109.79.55,Ransomware,SSH,6931,Mirai,261.37,USA,EduCare,163,Critical,No,0,No,0,856075.45,Firewall Upgrade,Botnet
f039aa2a,31:56.8,248.232.250.161,19.113.224.29,Ransomware,UDP,28722,WannaCry,186.58,UK,HealthNet,2431,Critical,No,0,No,0,869931.7,Firewall Upgrade,Insider Threat
16842768,52:56.8,192.188.248.62,163.140.174.47,Phishing,SSH,15928,Ransom.Locky,408.89,China,FinanceTrust,1752,Critical,Yes,81.03,No,885,0,Alert Sent,Insider Threat
781eed6f,31:56.8,139.87.200.121,234.192.31.55,XSS,ICMP,43573,,82.99,Germany,HealthNet,4290,Medium,No,0,Yes,0,0,Patch Update,Insider Threat
e23f8f2b,09:56.8,255.246.100.203,212.24.114.197,Ransomware,FTP,30716,,245.86,Russia,FinanceTrust,660,Critical,Yes,77.24,No,14,955890.88,IP Ban,Individual Hacker
981c166f,53:56.8,155.234.255.149,26.46.125.206,Malware Injection,FTP,28351,,37.13,Russia,GovSecure,956,Critical,No,0,No,0,0,Alert Sent,State-Sponsored
805ffcc2,57:56.8,134.90.163.237,63.60.13.60,XSS,TCP,23408,Trojan.Win32,396.63,North Korea,EduCare,147,Low,No,0,Yes,0,0,Alert Sent,State-Sponsored
5a3f934e,44:56.8,109.93.1.193,187.61.242.251,Ransomware,TCP,62684,,328.75,China,EduCare,2809,Low,No,0,Yes,0,986595.26,Alert Sent,Botnet
2ed26853,40:56.8,161.209.106.202,52.79.28.21,SQL Injection,TCP,44318,,150.46,Russia,Tech Solutions,2201,Low,Yes,19.52,No,923,0,Firewall Upgrade,Insider Threat
67f5dc20,01:56.8,59.40.115.221,242.231.77.233,Brute Force,SMTP,27098,Trojan.Win32,237.54,Iran,EduCare,2742,Low,Yes,103.85,Yes,656,0,Alert Sent,State-Sponsored
fb810cc0,04:56.8,248.248.173.251,246.112.154.9,MITM Attack,TCP,60792,Ransom.Locky,167.48,USA,RetailMart,2694,Low,No,0,Yes,0,0,IP Ban,Insider Threat
da3ed05a,51:56.8,115.54.106.111,246.230.137.46,Malware Injection,HTTP,61720,SpyEye,77.82,Brazil,GovSecure,1076,Low,No,0,No,0,0,Alert Sent,Botnet
4d4f9bff,33:56.8,128.133.13.24,197.149.123.152,Brute Force,SSH,50690,Mirai,360,China,FinanceTrust,4060,Medium,Yes,158.24,Yes,216,0,Data Recovery,Insider Threat
cef4ee85,34:56.8,72.243.183.33,70.205.207.19,DDoS,FTP,58305,Trojan.Win32,361.13,USA,HealthNet,4362,Medium,Yes,135.05,Yes,958,0,Alert Sent,Botnet
37a91573,45:56.8,111.224.144.83,144.62.100.59,Phishing,HTTP,9579,WannaCry,8.63,China,HealthNet,4149,Medium,Yes,44.03,No,494,0,Patch Update,Individual Hacker
22e44289,42:56.8,238.100.217.97,100.19.108.163,Phishing,UDP,43045,Zeus,235.95,Brazil,GovSecure,3343,High,Yes,26.71,Yes,899,0,Alert Sent,Botnet
bb7cf830,57:56.8,183.8.227.107,130.9.123.194,SQL Injection,SSH,314,,62.04,Germany,GovSecure,3426,Critical,No,0,No,0,0,IP Ban,State-Sponsored
730c04f9,46:56.8,118.195.50.9,22.70.109.248,XSS,HTTP,28837,WannaCry,337.12,USA,GovSecure,2091,Critical,No,0,Yes,0,0,IP Ban,State-Sponsored
1c519747,08:56.8,124.133.214.100,251.12.180.152,MITM Attack,SSH,59161,WannaCry,245.72,North Korea,HealthNet,1085,High,No,0,No,0,0,Firewall Upgrade,Individual Hacker
66db3b6f,00:56.8,18.66.24.19,136.175.140.248,Brute Force,HTTPS,20232,Mirai,28.45,North Korea,RetailMart,1575,Medium,Yes,91.76,No,609,0,Alert Sent,Individual Hacker
02502ff8,15:56.8,61.224.23.157,56.99.191.190,Phishing,SMTP,17881,Mirai,319.11,China,GovSecure,4713,Low,Yes,83.95,Yes,964,0,Alert Sent,Individual Hacker
